country_m49,country,production_tonnes,observed_ch4_t,baseline_intensity_observed,baseline_intensity,optimized_mean,baseline_cvar,optimized_cvar,reduction_mean_pct,reduction_cvar_pct,abs_reduction_mt_ch4,abs_reduction_mt_ch4_posterior,tv_distance,active_species,no_harm_applied,no_harm_action,lp_certified,delta,lambda,alpha
762,Tajikistan,1175516.2,101492.59999999995,0.08633875058463673,0.10549850875607443,0.10305476231501515,0.109174267066889,0.10621339705712825,2.316380079560676,2.7120585182831447,0.002350954368628197,0.002872663530157532,0.00999999999999996,2,False,not_needed,True,0.01,0.5,0.8
764,Thailand,1278333.33,26614.49999999991,0.020819687146857,0.020671206960131763,0.020671206960131763,0.021252434231057847,0.021252434231057847,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.8
768,Togo,12837.93,3119.7,0.2430064659956862,0.2578725483603051,0.2578725483603051,0.26266526533541407,0.26266526533541407,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.8
776,Tonga,325.13,24.899999999999974,0.0765847507150985,0.07606112941452008,0.07606112941452008,0.07710662771380837,0.07710662771380837,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.8
780,Trinidad and Tobago,1441.0,531.3,0.3687022900763358,0.3648403087337889,0.3648403087337889,0.37630944396293975,0.37630944396293975,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.8
788,Tunisia,1422529.35,69040.59999999995,0.04853369106233125,0.017223406643786042,0.015551962816723174,0.017892299883102522,0.01592864323063416,9.704490299925073,10.974870001607995,0.006700038330010065,0.002377677900873254,0.010000000000000002,4,False,not_needed,True,0.01,0.5,0.8
792,Türkiye,21481567.040000003,611605.8999999986,0.028471195740103608,0.02642057015132985,0.02448651491415974,0.028356392825721964,0.025997238136646478,7.320263060533394,8.319657241225364,0.04477116077374271,0.04154653723633284,0.010000000000000002,4,False,not_needed,True,0.01,0.5,0.8
795,Turkmenistan,2609241.85,120642.1999999998,0.0462364958618149,0.039062965758444264,0.03645974923643975,0.04072290417699546,0.03770693858692806,6.664154836839997,7.4060670549403795,0.00803978300657017,0.006792421493825625,0.007716800955035959,3,False,not_needed,True,0.01,0.5,0.8
800,Uganda,3850000.0,183739.09999999977,0.0477244415584415,0.062185960773895384,0.062185960773895384,0.06478983102753791,0.06478983102753791,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.8
804,Ukraine,7430400.0,152397.2999999998,0.020509972545219607,0.022610990913369152,0.02176922838146743,0.02313489728008251,0.022218889804810613,3.7228024863077414,3.9594188129830843,0.00567345047346586,0.006254632317042565,0.009999999999999934,3,False,not_needed,True,0.01,0.5,0.8
807,North Macedonia,291731.0,16158.09999999998,0.05538698321398815,0.09972277962060791,0.09489973723266557,0.11290180234236503,0.10697115820132785,4.836450013017545,5.252922467130339,0.0007814784295533871,0.0014070309788768083,0.010000000000000057,3,False,not_needed,True,0.01,0.5,0.8
818,Egypt,5633666.66,172419.09999999983,0.030605129910188822,0.028675987034980723,0.02756455497427817,0.03206157216498886,0.03084417163855582,3.8758284391283926,3.7970705870825516,0.0066826685122892155,0.00626143774523507,0.010000000000000005,4,False,not_needed,True,0.01,0.5,0.8
826,United Kingdom of Great Britain and Northern Ireland,15759500.0,256886.99999999985,0.0163004536945969,0.016227907807583188,0.016227907807583188,0.01646472306399668,0.01646472306399668,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.8
834,United Republic of Tanzania,4317642.17,569108.3999999999,0.13180999665843077,0.12915709401145853,0.12624871469563875,0.1343849348390117,0.13087065867925377,2.251815386587863,2.6150819390342472,0.012815270517564002,0.012557341180339212,0.009999999999999943,2,False,not_needed,True,0.01,0.5,0.8
840,United States of America,102678763.09,1666923.4999999916,0.01623435508800291,0.016057467818924424,0.016046988269428537,0.01628214989051491,0.01627136112255051,0.06526277750678044,0.06626132320944889,0.001087880575013232,0.0010760271799781134,0.00025027658326454854,2,False,not_needed,True,0.01,0.5,0.8
854,Burkina Faso,440911.63,195904.89999999997,0.44431783303153005,1.340308776814241,1.299232725382989,1.5114917158575185,1.4623499310294406,3.064670778989087,3.2512109932536615,0.006003840224907791,0.018110908790517168,0.009999999999999919,4,False,not_needed,True,0.01,0.5,0.8
858,Uruguay,2177420.0,50588.99999999982,0.0232334597826785,0.022661773697359392,0.022661773697359392,0.023476882034034266,0.023476882034034266,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.8
860,Uzbekistan,11943952.0,448418.29999999923,0.0375435450510852,0.03729888518065653,0.03729888518065653,0.037850053903769144,0.037850053903769144,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.8
862,Venezuela (Bolivarian Republic of),3737189.0,219065.29999999996,0.058617666914892445,0.07432427125165632,0.07273429549447459,0.07804371064059035,0.07608486795972288,2.1392416372280176,2.509930223446699,0.004686336110318468,0.005942039910006223,0.010000000000000037,2,False,not_needed,True,0.01,0.5,0.8
882,Samoa,1570.99,196.39999999999998,0.1250167092088428,0.1231212468599919,0.1231212468599919,0.1254927689463173,0.1254927689463173,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.8
887,Yemen,434165.0,147773.4,0.34036230465376005,0.2673531371166462,0.2559294500274463,0.3008212397043461,0.28814324463821145,4.272883128435378,4.214461411898595,0.006314184676915325,0.0049597651050824676,0.00999999999999997,4,False,not_needed,True,0.01,0.5,0.8
894,Zambia,542688.95,18058.199999999953,0.033275414949945,0.035354996139823895,0.035354996139823895,0.03602576236826905,0.03602576236826905,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.8
4,Afghanistan,2219532.66,345134.19999999995,0.15549859041046937,0.2634711650869602,0.24808235726479128,0.2994772992864586,0.2809618407746392,5.840793931696386,6.182591654170366,0.020158577409808864,0.03415596155976745,0.009999999999999943,4,False,not_needed,True,0.01,0.5,0.9
8,Albania,927585.0,47409.19999999992,0.051110356463288986,0.08948864748640392,0.08441154795858452,0.10036589475475426,0.09388423766558078,5.673456544966515,6.458027505271103,0.0026897403603162607,0.004709441365512359,0.010000000000000023,3,False,not_needed,True,0.01,0.5,0.9
12,Algeria,3313144.3699999996,256990.99999999974,0.07756709980012116,0.05818143990693422,0.05579658692063254,0.06843759726661121,0.06568705706908133,4.0989927202153105,4.019048457844954,0.010534042381608518,0.007901362244843094,0.009999999999999967,4,False,not_needed,True,0.01,0.5,0.9
24,Angola,220646.99,20980.899999999987,0.0950880861778354,0.09491334366711321,0.09491334366711321,0.09674600643630715,0.09674600643630715,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
28,Antigua and Barbuda,2877.18,174.4,0.0606149076526321,0.06261308007038653,0.06261308007038653,0.06452534141433237,0.06452534141433237,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
31,Azerbaijan,2283990.0,97877.09999999986,0.04285355890349771,0.032085412945493275,0.02888614384952151,0.03339358468789134,0.029457554173194775,9.971101513970492,11.786786448607256,0.0097594249999304,0.007307098622508547,0.010000000000000005,3,False,not_needed,True,0.01,0.5,0.9
32,Argentina,11665405.0,112846.49999999936,0.009673603273954,0.009580346941323543,0.009580346941323543,0.009787598593144684,0.009787598593144684,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
36,Australia,8467000.0,163318.99999999997,0.0192888862643203,0.018426230304652035,0.018426230304652035,0.019058639708531642,0.019058639708531642,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
40,Austria,3716970.0,78644.89999999969,0.021158335956437534,0.020066049392138713,0.019043214694576063,0.020712735587241505,0.019598111400232748,5.097339678448942,5.381347057292308,0.0040087976927764765,0.003801845885799444,0.009999999999999988,3,False,not_needed,True,0.01,0.5,0.9
44,Bahamas,2062.4900000000002,129.09999999999994,0.06259424288117757,0.20181475253593012,0.1998957804839656,0.242732075733296,0.24020243653193504,0.950858164654178,1.0421528319728202,1.2275578905685434e-06,3.957860667456277e-06,0.010000000000000009,2,False,not_needed,True,0.01,0.5,0.9
48,Bahrain,11010.539999999999,663.899999999999,0.06029677018565825,0.0257543091186103,0.02336821687961047,0.027359192886868007,0.024505225638838297,9.264827210121595,10.431474568095068,6.150918784799718e-05,2.6272164041197223e-05,0.010000000000000061,3,False,not_needed,True,0.01,0.5,0.9
50,Bangladesh,14068000.0,798873.7999999995,0.05678659368780207,0.06270202634867726,0.059203774749890005,0.0692892624333233,0.06553581963633834,5.579168333945006,5.417062709531484,0.04457051407778313,0.049213403491739124,0.009999999999999969,4,False,not_needed,True,0.01,0.5,0.9
51,Armenia,591600.0,14234.299999999956,0.02406068289384711,0.03179890638925043,0.02956259277554859,0.03539899798264137,0.0325144090980444,7.032674603104672,8.148786827275423,0.0010010520010297252,0.0013230031338660104,0.009999999999999926,3,False,not_needed,True,0.01,0.5,0.9
52,Barbados,4119.33,214.79999999999993,0.0521444021236463,0.052365766867987246,0.052365766867987246,0.05364239881334233,0.05364239881334233,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
56,Belgium,4627000.0,73905.9,0.0159727469202507,0.016358953803650458,0.016358953803650458,0.016697830876391356,0.016697830876391356,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
64,Bhutan,43829.0,3518.299999999998,0.0802733350065025,0.08104675498957456,0.08104675498957456,0.08457780458059949,0.08457780458059949,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
68,Bolivia (Plurinational State of),637311.83,67012.29999999996,0.1051483698333356,0.04811247565651874,0.04482068195403055,0.05285410350611674,0.04865040426769483,6.8418713806970395,7.953401835555529,0.00458489537524684,0.0020978990685152216,0.009999999999999957,3,False,not_needed,True,0.01,0.5,0.9
70,Bosnia and Herzegovina,583375.0,27900.499999999956,0.04782601242768363,0.0388582842595727,0.0365761219642761,0.04051113006463183,0.037950140456879645,5.873039272788761,6.321693825045993,0.0016386073223044256,0.0013313564290186523,0.0054184701092779425,2,False,not_needed,True,0.01,0.5,0.9
72,Botswana,34152.0,6217.499999999998,0.1820537596626844,0.011681695715513413,0.011484602497489935,0.013038203340292667,0.012779706013232988,1.6871969859798441,1.9826146311189285,0.00010490147260329677,6.731127581937833e-06,0.01000000000000005,2,False,not_needed,True,0.01,0.5,0.9
76,Brazil,36338658.36,1209778.0999999996,0.03329176570073007,0.03181557155636893,0.03174035617433562,0.03240355450701037,0.03232568165694524,0.23641059504478923,0.24032193766977406,0.0028600436049315446,0.0027332260711253795,0.0009081237857786792,2,False,not_needed,True,0.01,0.5,0.9
84,Belize,6525.0,441.9999999999996,0.0677394636015325,0.0771888147392298,0.0771888147392298,0.08147566550850183,0.08147566550850183,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
90,Solomon Islands,3063.26,276.69999999999976,0.0903286041668026,0.08983362768814121,0.08983362768814121,0.09165454822661954,0.09165454822661954,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
96,Brunei Darussalam,169.43,65.39999999999999,0.3860001180428494,0.6250294886890521,0.6191519839541387,0.7918717147294675,0.7837824995032933,0.9403563897826483,1.0215310227285723,6.149930789178519e-07,9.958256272363656e-07,0.010000000000000023,2,False,not_needed,True,0.01,0.5,0.9
100,Bulgaria,815780.0,33289.299999999974,0.040806712594081695,0.056415739297919286,0.05293311841784611,0.06316862600070194,0.05867459574062063,6.173137006469432,7.11433910250221,0.002054994097494627,0.002841052461546093,0.009999999999999995,4,False,not_needed,True,0.01,0.5,0.9
104,Myanmar,2242389.94,251848.8,0.11231266940129053,0.0971941304023437,0.09448140481160999,0.10929489432883416,0.10587914322843507,2.791038491217668,3.1252613595308065,0.007029196947669802,0.006082988574641832,0.009999999999999943,4,False,not_needed,True,0.01,0.5,0.9
108,Burundi,97732.6,27706.09999999999,0.28348882563238853,0.2583222386706543,0.24753896084402044,0.30618942127383864,0.2953989871151134,4.1743513381292345,3.524104168535225,0.0011565499560934236,0.001053877778519276,0.010000000000000042,3,False,not_needed,True,0.01,0.5,0.9
112,Belarus,8347289.69,159042.9999999994,0.019053250325136297,0.02031790084233091,0.020214985774932293,0.020856288979672687,0.020753984172473407,0.5065241148544231,0.4905225819367476,0.0008055911479879169,0.0008590618810421267,0.0019514945095909393,2,False,not_needed,True,0.01,0.5,0.9
116,Cambodia,24329.01,11352.999999999998,0.4666445531486895,0.4766763855124779,0.4766763855124779,0.4872844243995911,0.4872844243995911,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
120,Cameroon,283105.89999999997,67137.7,0.23714694748502235,0.1668263717103794,0.1585428475808473,0.1878242321112721,0.17758949995920054,4.965356522836084,5.449101022283564,0.003333626166232121,0.0023451145538628997,0.010000000000000023,3,False,not_needed,True,0.01,0.5,0.9
124,Canada,9886559.0,169769.59999999934,0.0171717581415333,0.017409474949766936,0.017409474949766936,0.01774321428243431,0.01774321428243431,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
132,Cabo Verde,10439.05,1118.3999999999996,0.10713618576403021,0.20086010698762904,0.19872863076228373,0.23978329684150834,0.2369637030084958,1.061174494682804,1.1758925121778674,1.1868175548532473e-05,2.2250586890191053e-05,0.010000000000000037,2,False,not_needed,True,0.01,0.5,0.9
144,Sri Lanka,535325.75,43354.799999999996,0.08098769767753555,0.08439929044017112,0.08275388081273442,0.09591203033460724,0.0936381470922691,1.9495538633741205,2.3708008624207744,0.0008452251783581231,0.0008808301428647722,0.009999999999999981,3,False,not_needed,True,0.01,0.5,0.9
148,Chad,469294.2,1091283.5,2.3253718030182338,0.9367835840240835,0.9008014303241455,1.1215897138805098,1.0671515411199988,3.8410316228398966,4.853661912800911,0.04191654432983403,0.016886216034889424,0.009999999999999981,4,False,not_needed,True,0.01,0.5,0.9
152,Chile,2232436.66,41881.09999999996,0.01876026350507966,0.01737177762258253,0.01720864157336147,0.017869957681926656,0.017703610427241712,0.9390866770536466,0.9308766010855396,0.0003932998303035144,0.0003641908968486566,0.0036335454193804732,2,False,not_needed,True,0.01,0.5,0.9
156,"China, mainland",46780165.29,4680849.399999996,0.10006055709684694,0.0461436410514634,0.042695500295164196,0.04992724512108104,0.04587712483089548,7.472623914644139,8.112044396528217,0.34978227167287634,0.16130459452286247,0.009999999999999985,5,False,not_needed,True,0.01,0.5,0.9
158,"China, Taiwan Province of",483647.0,6430.599999999985,0.013296060970087656,0.013297591145374887,0.012970381842117136,0.013677448626276154,0.013291748011320598,2.4606659934161,2.819974876122544,0.0001582355873726154,0.00015825379789270136,0.010000000000000012,2,False,not_needed,True,0.01,0.5,0.9
170,Colombia,7309000.0,257147.39999999997,0.035182295799699,0.03543917582700164,0.03543917582700164,0.036552180575113745,0.036552180575113745,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
174,Comoros,13091.28,459.499999999999,0.0350996999529457,0.034840087947261254,0.034840087947261254,0.03552566036361974,0.03552566036361974,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
178,Congo,4464.75,159.19999999999996,0.0356570916624671,0.03553428758344251,0.03553428758344251,0.0361861051481036,0.0361861051481036,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
180,Democratic Republic of the Congo,9831.99,526.5999999999997,0.0535598591943238,0.052739905655787636,0.052739905655787636,0.053852206109534284,0.053852206109534284,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
188,Costa Rica,1390704.12,59470.69999999993,0.04276301417730748,0.04611077036099473,0.04494467196871297,0.050570934097720927,0.04926325173963259,2.5289067676652066,2.5858378561120277,0.0015039585570778705,0.00162169783847162,0.010000000000000061,2,False,not_needed,True,0.01,0.5,0.9
191,Croatia,479000.0,14803.399999999967,0.030904801670146066,0.02742796507635786,0.024688082605688465,0.030039552751893836,0.026793334254852058,9.989375672025691,10.806480788357009,0.001478767238232648,0.0013124037034506401,0.010000000000000162,3,False,not_needed,True,0.01,0.5,0.9
192,Cuba,233550.0,26163.499999999978,0.11202526225647601,0.06340490763376634,0.061800648396111484,0.06849217094896022,0.06670545591333787,2.5301814915041465,2.60864126639202,0.0006619840345296867,0.00037467474495429207,0.010000000000000096,2,False,not_needed,True,0.01,0.5,0.9
196,Cyprus,303910.0,1855.6999999999766,0.0061060840380375,0.006281749703291656,0.006281749703291656,0.006512935420272856,0.006512935420272856,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
203,Czechia,3475280.0,39342.59999999997,0.0113206993393338,0.011744515020371047,0.011744515020371047,0.012014242946495737,0.012014242946495737,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
204,Benin,175044.07,46329.29999999999,0.2646722051195449,0.3534377084104437,0.347560416013178,0.3946320321658968,0.38689975338359606,1.6628934200876078,1.9593642056532912,0.0007704068812726479,0.0010287851817974449,0.009999999999999995,2,False,not_needed,True,0.01,0.5,0.9
208,Denmark,5687000.0,75462.49999999984,0.0132692983998593,0.01346830962098134,0.01346830962098134,0.013714724098732114,0.013714724098732114,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
212,Dominica,6990.94,547.1999999999992,0.078272735855264,0.07764963953050004,0.07764963953050004,0.07913157609746868,0.07913157609746868,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
214,Dominican Republic,862164.34,41339.59999999998,0.0479486312319528,0.04759869629351205,0.04759869629351205,0.04868218163378009,0.04868218163378009,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
218,Ecuador,2105318.28,64473.69999999984,0.030624205666422894,0.02978448700256983,0.029076058023474616,0.03058480882328037,0.029814717256040325,2.3785166386585455,2.5178890987668012,0.0015335176820587908,0.0014914684797708942,0.002431119346002021,3,False,not_needed,True,0.01,0.5,0.9
222,El Salvador,416980.47,26022.199999999964,0.0624062800830935,0.06233117968435592,0.06233117968435592,0.06373943790980502,0.06373943790980502,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
231,Ethiopia,3783826.3499999996,1007623.3999999997,0.26629747424852057,0.2507358150154195,0.2327819316783835,0.31976856577172225,0.2913931219029996,7.160478185348951,8.873743984259985,0.07215065374747137,0.0679343768555028,0.010000000000000005,4,False,not_needed,True,0.01,0.5,0.9
232,Eritrea,147781.09,76247.29999999999,0.5159476087231455,0.8178597550488069,0.7745885526260032,1.0391816804897736,0.9706931851399747,5.290785144480115,6.590618044529018,0.004034080821467186,0.006394665459652569,0.01000000000000003,4,False,not_needed,True,0.01,0.5,0.9
233,Estonia,894700.0,11521.399999999941,0.012877389068961596,0.01349343631926817,0.01347379001859089,0.01379571211363558,0.013775582370340692,0.14559894316339417,0.14591304261120097,1.677503663762721e-05,1.757754521596228e-05,0.000558846540739955,2,False,not_needed,True,0.01,0.5,0.9
234,Faroe Islands,7030.0,149.2999999999993,0.0212375533428164,0.02067456213933057,0.02067456213933057,0.021381647040250196,0.021381647040250196,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
242,Fiji,12737.0,5504.900000000001,0.4321975347413049,0.31608424916627414,0.31608424916627414,0.35247082097332944,0.35247082097332944,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
246,Finland,2239000.0,32605.29999999989,0.0145624385886556,0.014639386588076394,0.014639386588076394,0.014923061353192036,0.014923061353192036,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
250,France,25050500.0,500595.49999999854,0.019983453424083288,0.022610392368910708,0.020494728875783637,0.02361523294169784,0.021077045105840294,9.357040154845386,10.748095697907868,0.0468409219483489,0.052998428334579684,0.010000000000000057,3,False,not_needed,True,0.01,0.5,0.9
258,French Polynesia,529.59,52.499999999999986,0.0991332917917634,0.0723032457109548,0.0723032457109548,0.08860222813675481,0.08860222813675481,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
262,Djibouti,15290.29,4727.0,0.3091504477678317,0.9574260323831919,0.9368594060311282,1.4476706901632306,1.4148751731688298,2.1481164765146388,2.265398976248034,0.00010154146584484697,0.0003144696812446967,0.010000000000000037,2,False,not_needed,True,0.01,0.5,0.9
266,Gabon,10699.44,385.3999999999994,0.03602057677785,0.03581887892667352,0.03581887892667352,0.036458286827532174,0.036458286827532174,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
268,Georgia,601841.0,25369.099999999944,0.04215249542653279,0.04145366699957726,0.037275219169390084,0.04325961562843146,0.038288212132526714,10.07980266312698,11.492019574573842,0.0025571552174113413,0.0025147612205676816,0.010000000000000005,3,False,not_needed,True,0.01,0.5,0.9
270,Gambia,51890.51,1752.999999999996,0.033782670472886,0.035210947805440485,0.035210947805440485,0.03602004651591221,0.03602004651591221,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
276,Germany,34012620.0,512369.0999999979,0.0150640879767568,0.016036860677549,0.016036860677549,0.016391198176618216,0.016391198176618216,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
288,Ghana,50460.99,18298.799999999996,0.3626325999549354,0.35834970291248897,0.35834970291248897,0.3655105334651556,0.3655105334651556,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
300,Greece,1962510.0,91758.09999999989,0.04675548150073114,0.13161948807672644,0.12945519227911026,0.16206850999517577,0.15927785007105544,1.6443581640087523,1.721901388618552,0.001508831808489313,0.004247452145779726,0.010000000000000009,3,False,not_needed,True,0.01,0.5,0.9
308,Grenada,581.13,58.69999999999999,0.101010101010101,0.0968911936888347,0.0968911936888347,0.10027842850248783,0.10027842850248783,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
320,Guatemala,562260.54,53343.59999999995,0.0948734549289195,0.0928636109519583,0.09175196400922504,0.0958837848621415,0.09471442244812096,1.1970748620881766,1.2195622186815025,0.0006385628261328679,0.0006250352103105521,0.00464293652903333,2,False,not_needed,True,0.01,0.5,0.9
324,Guinea,293050.41,86118.99999999997,0.29387094186286916,0.3914813067343044,0.3691497614760234,0.43560100071995855,0.40798536847703976,5.704370776875245,6.33966225910314,0.004912547069337191,0.006544268493872807,0.009999999999999919,3,False,not_needed,True,0.01,0.5,0.9
328,Guyana,28591.0,2885.999999999999,0.1009408555139729,0.136983369469849,0.136983369469849,0.14050030536581198,0.14050030536581198,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
332,Haiti,100185.3,23817.799999999996,0.237737472463525,0.7114056273356458,0.7036121280369889,0.8439968735779266,0.8337159510220195,1.095507119875494,1.2181232985287727,0.0002609256947977054,0.0007807940652857326,0.009999999999999981,2,False,not_needed,True,0.01,0.5,0.9
340,Honduras,693072.71,37361.899999999994,0.053907619591601,0.053510581496899946,0.053510581496899946,0.05456280384921047,0.05456280384921047,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
344,"China, Hong Kong SAR",60.0,1.899999999999996,0.0316666666666666,0.03146621970912929,0.03146621970912929,0.03206713161690774,0.03206713161690774,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
348,Hungary,2032110.0,36903.89999999997,0.0181603850185271,0.014833958326638665,0.014645265514485268,0.015186054236437797,0.014995771883655092,1.2720327777552498,1.253007198710887,0.00046942970427001925,0.00038344455050504025,0.00223413102637155,3,False,not_needed,True,0.01,0.5,0.9
352,Iceland,155975.0,3968.599999999997,0.0254438211251803,0.02305915062813088,0.02305915062813088,0.023736592306284863,0.023736592306284863,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
356,India,239306917.23000002,11537457.999999993,0.048211970358179146,0.07985563930913217,0.07880890418552963,0.09709689366702676,0.09565784950437377,1.31078422595865,1.4820702375792694,0.15123117954060425,0.2504909555856864,0.010000000000000078,4,False,not_needed,True,0.01,0.5,0.9
360,Indonesia,1373066.29,293686.69999999995,0.21389112975747138,0.17889852588638241,0.17223518962048967,0.20318063897544378,0.194813892450205,3.724645707882801,4.117885723476822,0.010938789066172636,0.009149202405631805,0.010000000000000016,4,False,not_needed,True,0.01,0.5,0.9
364,Iran (Islamic Republic of),8477193.72,498764.1999999996,0.05883600357312578,0.029256707455869013,0.027250365042386624,0.032500940526558914,0.029912588598267925,6.857717726811085,7.963929308986783,0.034203840958387466,0.01700815330774255,0.009999999999999946,4,False,not_needed,True,0.01,0.5,0.9
368,Iraq,362957.0,84980.0,0.23413241788972222,0.30226650951829026,0.2917203582304581,0.3527064827552403,0.3395161441881932,3.4890240750254153,3.7397493984255736,0.0029649726589565982,0.003827799432977694,0.009999999999999929,5,False,not_needed,True,0.01,0.5,0.9
372,Ireland,8730710.0,208498.6999999998,0.023881070382592,0.023059837107695838,0.023059837107695838,0.023604496304794692,0.023604496304794692,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
376,Israel,1687299.0,8727.399999999961,0.0051724086839380215,0.004116345335575517,0.003712643134658825,0.004303834879259322,0.0038286277508411785,9.80729671603825,11.041481417147804,0.0008559220135955184,0.0006811663199045325,0.010000000000000094,3,False,not_needed,True,0.01,0.5,0.9
380,Italy,13842200.0,340868.6,0.024625319674618174,0.029234500730491157,0.026932189740874257,0.03170455158330004,0.02875668393324727,7.8753217331863805,9.297932009249799,0.026844498937408152,0.03186904918047506,0.01000000000000002,4,False,not_needed,True,0.01,0.5,0.9
384,Côte d'Ivoire,37805.47,15349.699999999997,0.4060179651251524,0.42257195034551776,0.42257195034551776,0.4319753790991384,0.4319753790991384,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
388,Jamaica,208692.23,3362.4999999999864,0.016112243373890753,0.10197075308037626,0.10120618551914799,0.12664615126683007,0.12563293521988544,0.7497910313809419,0.8000369824187392,2.521172343018407e-05,0.00015955930933838838,0.009999999999999985,2,False,not_needed,True,0.01,0.5,0.9
392,Japan,7298933.0,65205.89999999977,0.008933620845677,0.008751181718441532,0.008751181718441532,0.008936466357598066,0.008936466357598066,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.01,0.5,0.9
398,Kazakhstan,3439878.4000000004,124834.39999999979,0.036290352589207486,0.0326209450586466,0.030129706409251007,0.03415394748779109,0.030621835657670043,7.6369297238838225,10.34173818819526,0.00953351539923201,0.008569558019301074,0.005657990701066625,3,False,not_needed,True,0.01,0.5,0.9
