country_m49,country,production_tonnes,observed_ch4_t,baseline_observed,baseline_posterior,optimized_mean,baseline_cvar,optimized_cvar,reduction_mean_pct,reduction_cvar_pct,abs_reduction_mt_ch4,abs_reduction_mt_ch4_posterior,tv_distance,active_species,no_harm_applied,no_harm_action,lp_certified,solver_message,delta,lambda,alpha,w_opt_Raw milk of buffalo,w_base_Raw milk of buffalo,w_opt_Raw milk of camel,w_base_Raw milk of camel,w_opt_Raw milk of cattle,w_base_Raw milk of cattle,w_opt_Raw milk of goats,w_base_Raw milk of goats,w_opt_Raw milk of sheep,w_base_Raw milk of sheep
706,Somalia,2163475.14,532975.4999999998,0.24635157120409515,1.2177227120284815,1.0358446927415006,1.7283984991349666,1.4381423160964837,14.93591418558734,16.793360048840068,0.07960476331020502,0.39348857323982367,0.10000000000000006,4,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.36058756191670405,0.460587561916704,0.31122603701376494,0.2112260370137648,0.1736644683608428,0.1736644683608428,0.1545219327086882,0.1545219327086882
376,Israel,1687299.0,8727.399999999961,0.0051724086839380215,0.004116345335575517,0.0035063250706592183,0.004303834879259322,0.0036090322967092846,14.819462780350278,16.143802028706332,0.0012933537946922845,0.001029286582973005,0.02423873895498073,3,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9757612610450191,0.0,0.0118034799996918,0.0,0.0124352589552888
108,Burundi,97732.6,27706.09999999999,0.28348882563238853,0.2583222386706543,0.2223177203639205,0.30618942127383864,0.2635372198855742,13.937831482111552,13.930004900501991,0.0038616295282653075,0.003518815185864691,0.1,3,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,0.4734066217413637,0.3734066217413636,0.5265933782586363,0.6127207298281228,0.0,0.0138726484305134
834,United Republic of Tanzania,4317642.17,569108.3999999999,0.13180999665843077,0.12915709401145853,0.11148037684890773,0.13568865874445318,0.11525288497769615,13.686214681310938,15.06078249711672,0.07788939739337376,0.07632173944819208,0.06077858230664816,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9392214176933518,0.0,0.0607785823066481,0.0,0.0
31,Azerbaijan,2283990.0,97877.09999999986,0.04285355890349771,0.032085412945493275,0.027787408288044563,0.03339358468789134,0.02827526948809577,13.395509868456934,15.327240988450963,0.013111136589459444,0.009816599657566281,0.015019330207225116,3,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9849806697927748,0.0,0.002049483579175,0.0,0.01296984662805
191,Croatia,479000.0,14803.399999999967,0.030904801670146066,0.02742796507635786,0.023790508953800228,0.030039552751893836,0.025804653409341894,13.261851954496684,14.097744322391591,0.0019632049922319577,0.0017423414827051054,0.022964509394571977,3,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.977035490605428,0.0,0.0125260960334029,0.0,0.0104384133611691
703,Slovakia,925810.0,15012.899999999996,0.01621596223847225,0.016361204925880984,0.014204174195411035,0.017130494883016528,0.01455794974779398,13.183813418642831,15.017342772583964,0.001979272724727429,0.0019970006205763838,0.01318845119408956,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9868115488059104,0.0,0.0,0.0,0.0131884511940895
356,India,239306917.23000002,11537457.999999993,0.048211970358179146,0.07985563930913217,0.06950515829203033,0.09709689366702676,0.0828141429509644,12.961490392724428,14.709791607795431,1.4954265102346151,2.476941704050277,0.10000000000000002,4,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.3362440519413147,0.4362109177967116,0.0,3.3134144603012654e-05,0.6311385875145353,0.5311385875145352,0.032617360544150105,0.0326173605441501,0.0,0.0
524,Nepal,2770677.8,316392.1999999999,0.11419306856971957,0.199323009669466,0.1736635541565426,0.24328087747336818,0.20941446391931803,12.873303265626001,13.92070511491701,0.04073012741478594,0.07109408374974446,0.10000000000000002,4,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.41010461050361036,0.5052182862980314,0.0,0.0,0.5381765357198878,0.4381765357198876,0.0517188537765019,0.0517188537765019,0.0,0.0048863242055788
268,Georgia,601841.0,25369.099999999944,0.04215249542653279,0.04145366699957726,0.03628254789356764,0.04325961562843146,0.037261238576687346,12.4744551695809,13.865997107477323,0.003164657006426141,0.0031121914938799355,0.01644952736686269,3,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9835504726331372,0.0,0.0052671718942378,0.0,0.0111823554726248
688,Serbia,1416791.0,63909.19999999999,0.045108417543589636,0.04149910532514919,0.03660575274370457,0.04292973314726261,0.03744972434337998,11.791465245105325,12.765066079224063,0.007535831106424851,0.006932857897217502,0.023281486118982925,3,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.976718513881017,0.0,0.0150918519386416,0.0,0.0081896341803413
762,Tajikistan,1175516.2,101492.59999999995,0.08633875058463673,0.10549850875607443,0.09364557675626674,0.11008639720116335,0.09589465009317145,11.235165444104178,12.891462949831123,0.011402861523522871,0.013933313583272338,0.04850311718375284,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9514968828162472,0.0,0.0485031171837529,0.0,0.0
332,Haiti,100185.3,23817.799999999996,0.237737472463525,0.7114056273356458,0.6334706343490757,0.8439968735779266,0.7411876480188534,10.955071198755062,12.181232985287927,0.0026092569479770826,0.007807940652857425,0.10000000000000003,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,0.5704245033952087,0.4704245033952086,0.42957549660479133,0.5295754966047913,0.0,0.0
132,Cabo Verde,10439.05,1118.3999999999996,0.10713618576403021,0.20086010698762904,0.1795453447341755,0.23978329684150834,0.2115873585113831,10.61174494682825,11.758925121778663,0.0001186817554853271,0.00022250586890191427,0.1,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,0.540848544647262,0.4408485446472619,0.45915145535273805,0.559151455352738,0.0,0.0
44,Bahamas,2062.4900000000002,129.09999999999994,0.06259424288117757,0.20181475253593012,0.18262503201628472,0.242732075733296,0.21743568371968597,9.508581646541902,10.421528319728402,1.227557890568559e-05,3.957860667456345e-05,0.09999999999999998,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,0.4315555469359852,0.3315555469359851,0.5684444530640148,0.6684444530640147,0.0,0.0
96,Brunei Darussalam,169.43,65.39999999999999,0.3860001180428494,0.6250294886890521,0.5662544413399175,0.7918717147294675,0.7109854401665667,9.403563897826706,10.214567973366051,6.149930789178665e-06,9.958256272363863e-06,0.09999999999999988,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.6536445729799918,0.7536445729799915,0.0,0.0,0.3463554270200082,0.2463554270200082,0.0,0.0,0.0,0.0
508,Mozambique,23048.65,21381.999999999996,0.9276899080857229,0.16521200315219722,0.15222665865485324,0.2110716973931214,0.19344951730802695,7.859806944766334,8.348907173600406,0.0016805839209299372,0.00029929466044870736,0.09999999999999994,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,0.2110694118744481,0.1110694118744481,0.788930588125552,0.8889305881255518,0.0,0.0
398,Kazakhstan,3439878.4000000004,124834.39999999979,0.036290352589207486,0.0326209450586466,0.030129706409251007,0.03415394748779109,0.030621835657670043,7.6369297238838225,10.34173818819526,0.009533515399232011,0.008569558019301074,0.005657990701066625,3,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0052816401882113,1.0,0.9943420092989333,0.0,0.0003763505128553,0.0,0.0
388,Jamaica,208692.23,3362.4999999999864,0.016112243373890753,0.10197075308037626,0.09432507746809345,0.12664615126683007,0.11651399079738363,7.497910313809564,8.000369824187592,0.00025211723430184556,0.0015955930933839156,0.10000000000000002,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,0.14980540003813275,0.0498054000381327,0.8501945999618672,0.9501945999618672,0.0,0.0
528,Netherlands (Kingdom of the),15117050.0,217079.59999999977,0.014359918105715052,0.015878561870962933,0.014774797481851369,0.01634847902759075,0.015078959740395349,6.95128688656631,7.765366338072677,0.015089825768210585,0.016685661458418974,0.02856046649313192,3,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.000297015621434,0.0,0.0,1.0,0.971439533506868,0.0,0.0282634508716978,0.0,0.0
795,Turkmenistan,2609241.85,120642.1999999998,0.0462364958618149,0.039062965758444264,0.03645974923643975,0.04115529737157727,0.03793831513428759,6.664154836839997,7.816690542276095,0.00803978300657017,0.006792421493825625,0.007716800955035959,3,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0039862153828323,1.0,0.992283199044964,0.0,0.0037305855722036,0.0,0.0
804,Ukraine,7430400.0,152397.2999999998,0.020509972545219607,0.022610990913369152,0.021109453733683056,0.023261879865621275,0.021600981933724454,6.6407402729010245,7.139998751139032,0.01012030887591378,0.011157021859939572,0.021977282515073176,3,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9780227174849268,0.0,0.0204295865633074,0.0,0.0015476959517657
704,Viet Nam,1246346.36,151635.09999999995,0.12166369226608852,0.027570611091267537,0.025840306821447726,0.028810115883950636,0.02687815804935308,6.275901045834464,6.705831529382356,0.009516468826752132,0.0021565584283823793,0.020742516550535876,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0207425165505357,0.0,0.0,1.0,0.979257483449464,0.0,0.0,0.0,0.0
70,Bosnia and Herzegovina,583375.0,27900.499999999956,0.04782601242768363,0.0388582842595727,0.0365761219642761,0.04051113006463183,0.037950140456879645,5.873039272788761,6.321693825045993,0.0016386073223044256,0.0013313564290186523,0.0054184701092779425,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.994581529890722,0.0,0.0,0.0,0.0054184701092779
158,"China, Taiwan Province of",483647.0,6430.599999999985,0.013296060970087656,0.013297591145374887,0.012539995258730235,0.013677448626276154,0.012822167403613615,5.6972415406842725,6.25322197167264,0.00036636681451524195,0.0003664089777880258,0.023153250201076395,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9768467497989236,0.0,0.0231532502010764,0.0,0.0
40,Austria,3716970.0,78644.89999999969,0.021158335956437534,0.020066049392138713,0.01902971549823808,0.020712735587241505,0.019583909140234806,5.164613490419489,5.449914822946056,0.0040617051149269,0.0038520219936118414,0.010271807413027224,3,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9897281925869728,0.0,0.0071671280639876,0.0,0.0031046793490396
756,Switzerland,3767219.75,75703.89999999973,0.020095429792753555,0.02015095410871571,0.019468785896505657,0.020561521637726902,0.01984797522236626,3.385289890144705,3.470299659395848,0.002562796473145248,0.002569877561859899,0.0074694341894974686,3,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9925305658105024,0.0,0.0057235843489087,0.0,0.0017458498405886
578,Norway,1409353.0,28561.699999999943,0.020265824105103504,0.019947588859240008,0.01927827433112901,0.020767285557668304,0.020047647384100118,3.35536556740772,3.4652490888606335,0.0009583494472662888,0.0009433004381368174,0.013306105709499357,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9866938942905006,0.0,0.0133061057094993,0.0,0.0
484,Mexico,13909700.93,243793.09999999937,0.01752683980963199,0.014927278470291218,0.014454556770468753,0.015217788405275046,0.014688183672273671,3.166831119036817,3.480168858293453,0.007720515756864527,0.006575417467651715,0.012531842408203337,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9874681575917966,0.0,0.0125318424082033,0.0,0.0
188,Costa Rica,1390704.12,59470.69999999993,0.04276301417730748,0.04611077036099473,0.04471802017430462,0.050570934097720927,0.04901648133166321,3.020444411981127,3.0738067108943667,0.0017962794349160578,0.0019369034227607095,0.01194367641623156,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9880563235837684,0.0,0.0119436764162315,0.0,0.0
192,Cuba,233550.0,26163.499999999978,0.11202526225647601,0.06340490763376634,0.06151592758514684,0.06849217094896022,0.06639512478316002,2.9792331841731468,3.061731197515838,0.0007794716741411406,0.0004411712903550849,0.011774780560907725,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9882252194390923,0.0,0.0117747805609077,0.0,0.0
218,Ecuador,2105318.28,64473.69999999984,0.030624205666422894,0.02978448700256983,0.029076058023474616,0.03058480882328037,0.029814717256040325,2.3785166386585455,2.5178890987668012,0.0015335176820587908,0.0014914684797708942,0.002431119346002021,3,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.997568880653998,0.0,0.0004081045645981,0.0,0.0020230147814039
604,Peru,2221485.59,77263.89999999983,0.03478028412509296,0.03150309038023799,0.030766397266236666,0.03211539060778454,0.03135164478940591,2.3384788765468456,2.3781302482228095,0.0018067999806962744,0.0016365531370061725,0.009178227440133774,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9908217725598663,0.0,0.0091782274401338,0.0,0.0
705,Slovenia,607760.0,14157.499999999965,0.023294557061998077,0.021873130973287646,0.021407652919613895,0.022378661147274846,0.021889092378843615,2.1280814998191677,2.1876588827605015,0.00030128313833689794,0.0002828989419007591,0.004064104251678279,3,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9959358957483216,0.0,0.0028136106357772,0.0,0.001250493615901
643,Russian Federation,33804668.45,870780.899999998,0.025759190665866752,0.02187794585282745,0.021438814587375687,0.022601257108081835,0.022144022877766373,2.007186910534431,2.0230477806119973,0.017478200244233875,0.014844686834625809,0.007260489785989929,4,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,8.41599734725397e-07,1.0,0.99273951021401,0.0,0.0070883700680105,0.0,0.0001712781182446
348,Hungary,2032110.0,36903.89999999997,0.0181603850185271,0.014833958326638665,0.014645265514485268,0.015186054236437797,0.014995771883655092,1.2720327777552498,1.253007198710887,0.00046942970427001925,0.00038344455050504025,0.00223413102637155,3,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9977658689736284,0.0,0.0014418510808962,0.0,0.0007922799454753
410,Republic of Korea,1938947.1,16710.1,0.008618130943335163,0.007613248629749409,0.007521814871771028,0.007802318791764865,0.007709921415337877,1.2009821618211292,1.1842297000798196,0.0002006853202224725,0.00017728521987428486,0.0046592813181959205,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.995340718681804,0.0,0.0046592813181958,0.0,0.0
320,Guatemala,562260.54,53343.59999999995,0.0948734549289195,0.0928636109519583,0.09175196400922504,0.0958837848621415,0.09471442244812096,1.1970748620881766,1.2195622186815025,0.0006385628261328679,0.0006250352103105521,0.00464293652903333,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9953570634709666,0.0,0.0046429365290333,0.0,0.0
152,Chile,2232436.66,41881.09999999996,0.01876026350507966,0.01737177762258253,0.01720864157336147,0.017869957681926656,0.017703610427241712,0.9390866770536466,0.9308766010855396,0.0003932998303035144,0.0003641908968486566,0.0036335454193804732,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9963664545806195,0.0,0.0036335454193804,0.0,0.0
112,Belarus,8347289.69,159042.9999999994,0.019053250325136297,0.02031790084233091,0.020214985774932293,0.020856288979672687,0.020753984172473407,0.5065241148544231,0.4905225819367476,0.000805591147987917,0.0008590618810421267,0.0019514945095909393,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.998048505490409,0.0,0.0019514945095909,0.0,0.0
440,Lithuania,1472970.0,29324.999999999975,0.019908755779140086,0.020669376638943412,0.020572796207355686,0.021321236226877986,0.021220056137542943,0.4672633978025198,0.47455076365362503,0.00013702499140558883,0.00014226007831577315,0.0017990861999903815,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9982009138000096,0.0,0.0017990861999904,0.0,0.0
428,Latvia,963680.0,16480.499999999916,0.017101631246886847,0.018151523961317625,0.018078100618134512,0.01867898887539813,0.018603262902409285,0.4045023621134236,0.4054072385501706,6.666401178810245e-05,7.075660735870273e-05,0.0015565332890585908,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9984434667109414,0.0,0.0015565332890586,0.0,0.0
76,Brazil,36338658.36,1209778.0999999996,0.03329176570073007,0.03181557155636893,0.03174035617433562,0.03240355450701037,0.03232568165694524,0.23641059504478923,0.24032193766977406,0.0028600436049315446,0.0027332260711253795,0.0009081237857786792,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9990918762142212,0.0,0.0009081237857786,0.0,0.0
616,Poland,15491880.0,249293.99999999875,0.016091913957505397,0.015318146624987254,0.015289448374251122,0.015885990038466954,0.015855411295952505,0.18734806134652615,0.19248874285080486,0.0004670474760532065,0.00044458985661407054,0.0006222614685887022,3,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9993777385314112,0.0,0.0005938594928439,0.0,2.8401975744712717e-05
233,Estonia,894700.0,11521.399999999941,0.012877389068961596,0.01349343631926817,0.01347379001859089,0.01379571211363558,0.013775582370340692,0.14559894316339417,0.14591304261120097,1.677503663762721e-05,1.757754521596228e-05,0.000558846540739955,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.99944115345926,0.0,0.0005588465407399,0.0,0.0
417,Kyrgyzstan,1778261.0,72860.29999999983,0.04097278183573701,0.039102622558136964,0.03906548023840835,0.03981908111308029,0.03978254808778571,0.09498677402876021,0.09174753478320419,6.920764851767662e-05,6.604873862292759e-05,0.00036440095126642074,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9996355990487336,0.0,0.0003644009512664,0.0,0.0
630,Puerto Rico,223897.41999999998,4386.399999999989,0.019591114538077225,0.019454138963407922,0.019440689839793288,0.02002865820630583,0.020015027273975416,0.06913245371553689,0.06805714187145817,3.032425949778302e-06,3.011224078577761e-06,0.00026512141140347856,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9997348785885964,0.0,0.0002651214114034,0.0,0.0
840,United States of America,102678763.09,1666923.4999999916,0.01623435508800291,0.016057467818924424,0.016046988269428537,0.016348899861988855,0.01633822137372628,0.06526277750678044,0.06531624973374894,0.001087880575013232,0.0010760271799781134,0.00025027658326454854,2,False,not_needed,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,0.9997497234167354,0.0,0.0002502765832645,0.0,0.0
64,Bhutan,43829.0,3518.299999999998,0.0802733350065025,0.08104675498957456,0.08104675498957456,0.08457780458059949,0.08457780458059949,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
36,Australia,8467000.0,163318.99999999997,0.0192888862643203,0.018426230304652035,0.018426230304652035,0.019058639708531642,0.019058639708531642,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
28,Antigua and Barbuda,2877.18,174.4,0.0606149076526321,0.06261308007038653,0.06261308007038653,0.06452534141433237,0.06452534141433237,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
24,Angola,220646.99,20980.899999999987,0.0950880861778354,0.09491334366711321,0.09491334366711321,0.09674600643630715,0.09674600643630715,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
32,Argentina,11665405.0,112846.49999999936,0.009673603273954,0.009580346941323543,0.009580346941323543,0.009787598593144684,0.009787598593144684,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
170,Colombia,7309000.0,257147.39999999997,0.035182295799699,0.03543917582700164,0.03543917582700164,0.036552180575113745,0.036552180575113745,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
116,Cambodia,24329.01,11352.999999999998,0.4666445531486895,0.4766763855124779,0.4766763855124779,0.4872844243995911,0.4872844243995911,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
56,Belgium,4627000.0,73905.9,0.0159727469202507,0.016358953803650458,0.016358953803650458,0.016697830876391356,0.016697830876391356,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
52,Barbados,4119.33,214.79999999999993,0.0521444021236463,0.052365766867987246,0.052365766867987246,0.05364239881334233,0.05364239881334233,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
84,Belize,6525.0,441.9999999999996,0.0677394636015325,0.0771888147392298,0.0771888147392298,0.08147566550850183,0.08147566550850183,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
222,El Salvador,416980.47,26022.199999999964,0.0624062800830935,0.06233117968435592,0.06233117968435592,0.06373943790980502,0.06373943790980502,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
208,Denmark,5687000.0,75462.49999999984,0.0132692983998593,0.01346830962098134,0.01346830962098134,0.013714724098732114,0.013714724098732114,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
212,Dominica,6990.94,547.1999999999992,0.078272735855264,0.07764963953050004,0.07764963953050004,0.07913157609746868,0.07913157609746868,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
214,Dominican Republic,862164.34,41339.59999999998,0.0479486312319528,0.04759869629351205,0.04759869629351205,0.04868218163378009,0.04868218163378009,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
180,Democratic Republic of the Congo,9831.99,526.5999999999997,0.0535598591943238,0.052739905655787636,0.052739905655787636,0.053852206109534284,0.053852206109534284,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
178,Congo,4464.75,159.19999999999996,0.0356570916624671,0.03553428758344251,0.03553428758344251,0.0361861051481036,0.0361861051481036,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
196,Cyprus,303910.0,1855.6999999999766,0.0061060840380375,0.006281749703291656,0.006281749703291656,0.006512935420272856,0.006512935420272856,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
203,Czechia,3475280.0,39342.59999999997,0.0113206993393338,0.011744515020371047,0.011744515020371047,0.012014242946495737,0.012014242946495737,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
174,Comoros,13091.28,459.499999999999,0.0350996999529457,0.034840087947261254,0.034840087947261254,0.03552566036361974,0.03552566036361974,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
